	tree_id	species
823	T_119335	Fagus sylvatica
824	T_119364	Fagus sylvatica
825	T_119366	Fagus sylvatica
826	T_119369	Fagus sylvatica
827	T_119372	Fagus sylvatica
828	T_119390	Fagus sylvatica
829	T_119400	Fagus sylvatica
830	T_119402	Fagus sylvatica
831	T_119414	Fagus sylvatica
832	T_119441	Fagus sylvatica
833	T_119461	Fagus sylvatica
834	T_119462	Fagus sylvatica
835	T_119463	Fagus sylvatica
836	T_119464	Fagus sylvatica
837	T_119465	Fagus sylvatica
838	T_119488	Fagus sylvatica
839	T_119493	Fagus sylvatica
840	T_119496	Fagus sylvatica
841	T_119498	Fagus sylvatica
842	T_119505	Fagus sylvatica
843	T_119530	Fagus sylvatica
844	T_119534	Fagus sylvatica
845	T_119537	Fagus sylvatica
846	T_119539	Fagus sylvatica
847	T_119541	Fagus sylvatica
848	T_119580	Fagus sylvatica
849	T_119596	Fagus sylvatica
850	T_119609	Fagus sylvatica
851	T_119610	Fagus sylvatica
852	T_119619	Fagus sylvatica
853	T_119631	Fagus sylvatica
854	T_119634	Fagus sylvatica
855	T_119637	Fagus sylvatica
856	T_119638	Fagus sylvatica
857	T_119643	Fagus sylvatica
858	T_119644	Fagus sylvatica
859	T_119648	Fagus sylvatica
860	T_119666	Fagus sylvatica
861	T_119680	Fagus sylvatica
862	T_119693	Fagus sylvatica
863	T_119704	Fagus sylvatica
864	T_119714	Fagus sylvatica
865	T_119717	Fagus sylvatica
866	T_119740	Fagus sylvatica
867	T_119747	Fagus sylvatica
868	T_119751	Fagus sylvatica
869	T_119752	Fagus sylvatica
870	T_119755	Fagus sylvatica
871	T_119773	Fagus sylvatica
872	T_119783	Fagus sylvatica
873	T_119788	Fagus sylvatica
874	T_119793	Fagus sylvatica
875	T_119813	Fagus sylvatica
876	T_119836	Fagus sylvatica
877	T_119845	Fagus sylvatica
878	T_119865	Fagus sylvatica
879	T_119899	Fagus sylvatica
880	T_119901	Fagus sylvatica
881	T_119908	Fagus sylvatica
882	T_119918	Fagus sylvatica
883	T_119920	Fagus sylvatica
884	T_119922	Fagus sylvatica
885	T_119946	Fagus sylvatica
886	T_119957	Fagus sylvatica
887	T_119960	Fagus sylvatica
888	T_119965	Fagus sylvatica
889	T_119966	Fagus sylvatica
890	T_119968	Fagus sylvatica
891	T_119973	Fagus sylvatica
892	T_119974	Fagus sylvatica
893	T_119983	Fagus sylvatica
894	T_119985	Fagus sylvatica
895	T_119989	Fagus sylvatica
896	T_119993	Fagus sylvatica
897	T_119998	Fagus sylvatica
898	T_120001	Fagus sylvatica
899	T_120003	Fagus sylvatica
900	T_120004	Fagus sylvatica
901	T_120006	Fagus sylvatica
902	T_120013	Fagus sylvatica
903	T_120023	Fagus sylvatica
904	T_120034	Fagus sylvatica
905	T_120037	Fagus sylvatica
906	T_120069	Fagus sylvatica
907	T_120089	Fagus sylvatica
908	T_120091	Fagus sylvatica
909	T_120100	Fagus sylvatica
910	T_120109	Fagus sylvatica
911	T_120111	Fagus sylvatica
912	T_120154	Fagus sylvatica
913	T_120159	Fagus sylvatica
914	T_120167	Fagus sylvatica
915	T_120168	Fagus sylvatica
916	T_120179	Fagus sylvatica
917	T_120183	Fagus sylvatica
918	T_120214	Fagus sylvatica
919	T_120216	Fagus sylvatica
920	T_120230	Fagus sylvatica
921	T_120246	Fagus sylvatica
922	T_120254	Fagus sylvatica
923	T_120258	Fagus sylvatica
924	T_120259	Fagus sylvatica
925	T_120262	Fagus sylvatica
926	T_120266	Fagus sylvatica
927	T_120276	Fagus sylvatica
928	T_120284	Fagus sylvatica
929	T_120286	Fagus sylvatica
930	T_120320	Fagus sylvatica
931	T_120328	Fagus sylvatica
932	T_120346	Fagus sylvatica
933	T_120353	Fagus sylvatica
934	T_120357	Fagus sylvatica
935	T_120368	Fagus sylvatica
936	T_120407	Fagus sylvatica
937	T_120410	Fagus sylvatica
938	T_120443	Fagus sylvatica
939	T_120459	Fagus sylvatica
940	T_120470	Fagus sylvatica
941	T_120490	Fagus sylvatica
942	T_120501	Fagus sylvatica
943	T_120503	Fagus sylvatica
944	T_120513	Fagus sylvatica
945	T_120525	Fagus sylvatica
946	T_120528	Fagus sylvatica
947	T_120533	Fagus sylvatica
948	T_120536	Fagus sylvatica
949	T_120539	Fagus sylvatica
950	T_120540	Fagus sylvatica
951	T_120550	Fagus sylvatica
952	T_120562	Fagus sylvatica
953	T_120567	Fagus sylvatica
954	T_120585	Fagus sylvatica
955	T_120598	Fagus sylvatica
956	T_120605	Fagus sylvatica
957	T_120616	Fagus sylvatica
958	T_120621	Fagus sylvatica
959	T_120623	Fagus sylvatica
960	T_120625	Fagus sylvatica
961	T_120655	Fagus sylvatica
962	T_120664	Fagus sylvatica
963	T_120668	Fagus sylvatica
964	T_120676	Fagus sylvatica
965	T_120697	Fagus sylvatica
966	T_120700	Fagus sylvatica
967	T_120704	Fagus sylvatica
968	T_120710	Fagus sylvatica
969	T_120712	Fagus sylvatica
970	T_120713	Fagus sylvatica
971	T_120725	Fagus sylvatica
972	T_120735	Fagus sylvatica
973	T_120777	Fagus sylvatica
974	T_120811	Fagus sylvatica
975	T_120813	Fagus sylvatica
976	T_120863	Fagus sylvatica
977	T_120874	Fagus sylvatica
978	T_120875	Fagus sylvatica
979	T_120883	Fagus sylvatica
980	T_120891	Fagus sylvatica
981	T_120899	Fagus sylvatica
982	T_120909	Fagus sylvatica
983	T_120933	Fagus sylvatica
984	T_120973	Fagus sylvatica
985	T_120979	Fagus sylvatica
986	T_120981	Fagus sylvatica
987	T_120987	Fagus sylvatica
988	T_121004	Fagus sylvatica
989	T_121007	Fagus sylvatica
990	T_121019	Fagus sylvatica
991	T_125974	Quercus ilex
992	T_125977	Quercus ilex
993	T_125986	Quercus ilex
994	T_126052	Quercus ilex
995	T_126066	Quercus ilex
996	T_126108	Quercus ilex
997	T_126110	Quercus ilex
998	T_126129	Quercus ilex
999	T_126130	Quercus ilex
1000	T_126136	Quercus ilex
1001	T_126166	Quercus ilex
1002	T_126167	Quercus ilex
1003	T_126183	Quercus ilex
1004	T_126204	Quercus ilex
1005	T_126228	Quercus ilex
1006	T_126281	Quercus ilex
1007	T_126349	Quercus ilex
1008	T_126470	Quercus ilex
1009	T_126478	Fagus sylvatica
1010	T_126485	Fagus sylvatica
1011	T_126489	Fagus sylvatica
1012	T_126493	Fagus sylvatica
1013	T_126512	Fagus sylvatica
1014	T_126523	Fagus sylvatica
1015	T_126525	Fagus sylvatica
1016	T_126528	Fagus sylvatica
1017	T_126545	Fagus sylvatica
1018	T_126552	Fagus sylvatica
1019	T_126558	Fagus sylvatica
1020	T_126681	Quercus ilex
1021	T_126695	Quercus ilex
1022	T_126706	Quercus ilex
1023	T_126714	Quercus ilex
1024	T_126724	Quercus ilex
1025	T_126747	Quercus ilex
1026	T_126773	Quercus ilex
1027	T_126777	Quercus ilex
1028	T_126778	Quercus ilex
1029	T_126836	Quercus ilex
1030	T_126862	Quercus ilex
1031	T_126885	Quercus ilex
1032	T_126925	Quercus ilex
1033	T_126949	Quercus ilex
1034	T_126972	Quercus ilex
1035	T_127011	Quercus ilex
1036	T_127024	Quercus ilex
1037	T_127052	Quercus ilex
1038	T_127079	Quercus ilex
1039	T_127107	Quercus ilex
1040	T_127149	Fagus sylvatica
1041	T_127175	Fagus sylvatica
1042	T_127187	Fagus sylvatica
1043	T_127217	Fagus sylvatica
1044	T_127220	Fagus sylvatica
1045	T_127221	Fagus sylvatica
1046	T_127233	Fagus sylvatica
1047	T_127236	Fagus sylvatica
1048	T_127256	Fagus sylvatica
1049	T_127261	Fagus sylvatica
1050	T_127395	Quercus ilex
1051	T_127425	Quercus ilex
1052	T_127431	Quercus ilex
1053	T_127448	Quercus ilex
1054	T_127455	Quercus ilex
1055	T_127457	Quercus ilex
1056	T_127463	Quercus ilex
1057	T_127507	Quercus ilex
1058	T_127508	Quercus ilex
1059	T_127509	Quercus ilex
1060	T_127525	Quercus ilex
1061	T_127529	Quercus ilex
1062	T_127530	Quercus ilex
1063	T_127532	Quercus ilex
1064	T_127559	Quercus ilex
1065	T_127575	Quercus ilex
1066	T_127628	Quercus ilex
1067	T_127684	Quercus ilex
1068	T_127692	Quercus ilex
1069	T_127790	Quercus ilex
1070	T_127827	Quercus ilex
1071	T_127910	Fagus sylvatica
1072	T_127932	Fagus sylvatica
1073	T_127938	Fagus sylvatica
1074	T_127947	Fagus sylvatica
1075	T_127956	Fagus sylvatica
1076	T_127960	Fagus sylvatica
1077	T_127965	Fagus sylvatica
1078	T_127977	Fagus sylvatica
1079	T_128000	Fagus sylvatica
1080	T_128005	Fagus sylvatica
1081	T_128156	Quercus ilex
1082	T_128170	Quercus ilex
1083	T_128175	Quercus ilex
1084	T_128195	Quercus ilex
1085	T_128226	Quercus ilex
1086	T_128227	Quercus ilex
1087	T_128231	Quercus ilex
1088	T_128275	Quercus ilex
1089	T_128281	Quercus ilex
1090	T_128298	Quercus ilex
1091	T_128330	Quercus ilex
1092	T_128334	Quercus ilex
1093	T_128355	Quercus ilex
1094	T_128360	Quercus ilex
1095	T_128417	Quercus ilex
1096	T_128466	Quercus ilex
1097	T_128534	Quercus ilex
1098	T_128587	Fagus sylvatica
1099	T_128591	Fagus sylvatica
1100	T_128603	Fagus sylvatica
1101	T_128605	Fagus sylvatica
1102	T_128606	Fagus sylvatica
1103	T_128615	Fagus sylvatica
1104	T_128620	Fagus sylvatica
1105	T_128628	Fagus sylvatica
1106	T_128636	Fagus sylvatica
1107	T_128637	Fagus sylvatica
1108	T_128640	Fagus sylvatica
1109	T_128654	Fagus sylvatica
1110	T_128670	Fagus sylvatica
1111	T_128818	Quercus ilex
1112	T_128821	Quercus ilex
1113	T_128834	Quercus ilex
1114	T_128841	Quercus ilex
1115	T_128871	Quercus ilex
1116	T_128891	Quercus ilex
1117	T_128932	Quercus ilex
1118	T_128984	Quercus ilex
1119	T_129008	Quercus ilex
1120	T_129033	Quercus ilex
1121	T_129052	Quercus ilex
1122	T_129082	Quercus ilex
1123	T_129096	Quercus ilex
1124	T_129103	Quercus ilex
1125	T_129111	Quercus ilex
1126	T_129161	Quercus ilex
1127	T_129245	Fagus sylvatica
1128	T_129271	Fagus sylvatica
1129	T_129272	Fagus sylvatica
1130	T_129287	Fagus sylvatica
1131	T_129290	Fagus sylvatica
1132	T_129294	Fagus sylvatica
1133	T_129297	Fagus sylvatica
1134	T_129300	Fagus sylvatica
1135	T_129310	Fagus sylvatica
1136	T_129312	Fagus sylvatica
1137	T_129319	Fagus sylvatica
1138	T_129324	Fagus sylvatica
1139	T_129332	Fagus sylvatica
1140	T_129510	Quercus ilex
1141	T_129532	Quercus ilex
1142	T_129533	Quercus ilex
1143	T_129579	Quercus ilex
1144	T_129632	Quercus ilex
1145	T_129663	Quercus ilex
1146	T_129673	Quercus ilex
1147	T_129691	Quercus ilex
1148	T_129692	Quercus ilex
1149	T_129715	Quercus ilex
1150	T_129769	Quercus ilex
1151	T_129798	Quercus ilex
1152	T_129830	Fagus sylvatica
1153	T_129839	Fagus sylvatica
1154	T_129853	Fagus sylvatica
1155	T_129864	Fagus sylvatica
1156	T_129869	Fagus sylvatica
1157	T_129877	Fagus sylvatica
1158	T_129902	Fagus sylvatica
1159	T_129908	Fagus sylvatica
1160	T_130097	Quercus ilex
1161	T_130105	Quercus ilex
1162	T_130123	Quercus ilex
1163	T_130242	Quercus ilex
1164	T_130244	Quercus ilex
1165	T_130417	Fagus sylvatica
1166	T_130430	Fagus sylvatica
1167	T_130442	Fagus sylvatica
1168	T_130446	Fagus sylvatica
1169	T_130462	Fagus sylvatica
1170	T_130468	Fagus sylvatica
1171	T_130472	Fagus sylvatica
1172	T_130689	Quercus ilex
1173	T_130702	Quercus ilex
1174	T_130729	Quercus ilex
1175	T_130787	Quercus ilex
1176	T_130794	Quercus ilex
1177	T_130831	Quercus ilex
1178	T_130843	Quercus ilex
1179	T_130900	Quercus ilex
1180	T_130905	Quercus ilex
1181	T_130909	Quercus ilex
1182	T_130947	Quercus ilex
1183	T_130950	Fagus sylvatica
1184	T_130951	Fagus sylvatica
1185	T_130966	Fagus sylvatica
1186	T_130970	Fagus sylvatica
1187	T_130984	Fagus sylvatica
1188	T_130986	Fagus sylvatica
1189	T_130987	Fagus sylvatica
1190	T_131013	Fagus sylvatica
1191	T_131026	Fagus sylvatica
1192	T_131034	Fagus sylvatica
1193	T_131211	Quercus ilex
1194	T_131231	Quercus ilex
1195	T_131284	Quercus ilex
1196	T_131332	Quercus ilex
1197	T_131365	Quercus ilex
1198	T_131403	Quercus ilex
1199	T_131454	Fagus sylvatica
1200	T_131455	Fagus sylvatica
1201	T_131476	Fagus sylvatica
1202	T_131492	Fagus sylvatica
1203	T_131493	Fagus sylvatica
1204	T_131751	Quercus ilex
1205	T_131829	Quercus ilex
1206	T_131951	Fagus sylvatica
1207	T_131952	Fagus sylvatica
1208	T_131956	Fagus sylvatica
1209	T_132003	Fagus sylvatica
1210	T_132005	Fagus sylvatica
1211	T_132010	Fagus sylvatica
1212	T_132023	Fagus sylvatica
1213	T_132033	Fagus sylvatica
1214	T_132034	Fagus sylvatica
1215	T_132061	Fagus sylvatica
1216	T_132259	Quercus ilex
1217	T_132299	Quercus ilex
1218	T_132303	Quercus ilex
1219	T_132330	Quercus ilex
1220	T_132370	Quercus ilex
1221	T_132380	Quercus ilex
1222	T_132419	Quercus ilex
1223	T_132480	Fagus sylvatica
1224	T_132481	Fagus sylvatica
1225	T_132486	Fagus sylvatica
1226	T_132495	Fagus sylvatica
1227	T_132515	Fagus sylvatica
1228	T_132516	Fagus sylvatica
1229	T_132520	Fagus sylvatica
1230	T_132802	Quercus ilex
1231	T_132805	Quercus ilex
1232	T_132824	Quercus ilex
1233	T_132828	Quercus ilex
1234	T_132848	Quercus ilex
1235	T_132938	Fagus sylvatica
1236	T_132950	Fagus sylvatica
1237	T_132965	Fagus sylvatica
1238	T_133199	Quercus ilex
1239	T_133210	Quercus ilex
1240	T_133301	Quercus ilex
1241	T_133337	Fagus sylvatica
1242	T_133644	Quercus ilex
1243	T_133684	Quercus ilex
1244	T_133701	Quercus ilex
1245	T_133750	Fagus sylvatica
1246	T_133764	Fagus sylvatica
1247	T_133774	Fagus sylvatica
1248	T_133790	Fagus sylvatica
1249	T_133826	Fagus sylvatica
1250	T_134031	Quercus ilex
1251	T_134058	Quercus ilex
1252	T_134088	Quercus ilex
1253	T_134104	Quercus ilex
1254	T_134120	Quercus ilex
1255	T_134160	Fagus sylvatica
1256	T_134172	Fagus sylvatica
1257	T_134178	Fagus sylvatica
1258	T_134183	Fagus sylvatica
1259	T_134217	Fagus sylvatica
1260	T_134447	Pinus pinaster
1261	T_134552	Fagus sylvatica
1262	T_134558	Fagus sylvatica
1263	T_134561	Fagus sylvatica
1264	T_134562	Fagus sylvatica
1265	T_134567	Fagus sylvatica
1266	T_134570	Fagus sylvatica
1267	T_134575	Fagus sylvatica
1268	T_134581	Fagus sylvatica
1269	T_134606	Fagus sylvatica
1270	T_134823	Quercus ilex
1271	T_134887	Fagus sylvatica
1272	T_134890	Fagus sylvatica
1273	T_134931	Fagus sylvatica
1274	T_134947	Fagus sylvatica
1275	T_135171	Quercus ilex
1276	T_135195	Fagus sylvatica
1277	T_135200	Fagus sylvatica
1278	T_135215	Fagus sylvatica
1279	T_135253	Fagus sylvatica
1280	T_135267	Fagus sylvatica
1281	T_135276	Fagus sylvatica
1282	T_135277	Fagus sylvatica
1283	T_135415	Quercus ilex
1284	T_135417	Quercus ilex
1285	T_135439	Quercus ilex
1286	T_135455	Quercus ilex
1287	T_135480	Fagus sylvatica
1288	T_135483	Fagus sylvatica
1289	T_135521	Fagus sylvatica
1290	T_135685	Quercus ilex
1291	T_135729	Fagus sylvatica
1292	T_135730	Fagus sylvatica
1293	T_135735	Fagus sylvatica
1294	T_135747	Fagus sylvatica
1295	T_135749	Fagus sylvatica
1296	T_135870	Quercus ilex
1297	T_135900	Quercus ilex
1298	T_135942	Fagus sylvatica
1299	T_135943	Fagus sylvatica
1300	T_135945	Fagus sylvatica
1301	T_135955	Fagus sylvatica
1302	T_136118	Fagus sylvatica
1303	T_136122	Fagus sylvatica
1304	T_136153	Fagus sylvatica
1305	T_136160	Fagus sylvatica
1306	T_136164	Fagus sylvatica
1307	T_136262	Quercus ilex
1308	T_136263	Quercus ilex
1309	T_136282	Quercus ilex
1310	T_136289	Fagus sylvatica
1311	T_136302	Fagus sylvatica
1312	T_136314	Fagus sylvatica
1313	T_136315	Fagus sylvatica
1314	T_136317	Fagus sylvatica
1315	T_136319	Fagus sylvatica
1316	T_136334	Fagus sylvatica
1317	T_136343	Fagus sylvatica
1318	T_136345	Fagus sylvatica
1319	T_136447	Quercus ilex
1320	T_136493	Fagus sylvatica
1321	T_136505	Fagus sylvatica
1322	T_136632	Quercus ilex
1323	T_136659	Fagus sylvatica
1324	T_136784	Fagus sylvatica
1325	T_136822	Fagus sylvatica
1326	T_136830	Fagus sylvatica
1327	T_136837	Fagus sylvatica
1328	T_136838	Fagus sylvatica
1329	T_136939	Fagus sylvatica
1330	T_136960	Fagus sylvatica
1331	T_136962	Fagus sylvatica
1332	T_136965	Fagus sylvatica
1333	T_136966	Fagus sylvatica
1334	T_136974	Fagus sylvatica
1335	T_136980	Fagus sylvatica
1336	T_137060	Quercus ilex
1337	T_137067	Fagus sylvatica
1338	T_137068	Fagus sylvatica
1339	T_137069	Fagus sylvatica
1340	T_137084	Fagus sylvatica
1341	T_137098	Fagus sylvatica
1342	T_137104	Fagus sylvatica
1343	T_137193	Quercus ilex
1344	T_137215	Fagus sylvatica
1345	T_137254	Fagus sylvatica
1346	T_137318	Quercus ilex
1347	T_137340	Fagus sylvatica
1348	T_137345	Fagus sylvatica
1349	T_137348	Fagus sylvatica
1350	T_137367	Fagus sylvatica
1351	T_137429	Quercus ilex
1352	T_137466	Fagus sylvatica
1353	T_137467	Fagus sylvatica
1354	T_137472	Fagus sylvatica
1355	T_137486	Fagus sylvatica
1356	T_137546	Quercus ilex
1357	T_137548	Fagus sylvatica
1358	T_137561	Fagus sylvatica
1359	T_137562	Fagus sylvatica
1360	T_137579	Fagus sylvatica
1361	T_137649	Quercus ilex
1362	T_137692	Fagus sylvatica
1363	T_137774	Fagus sylvatica
1364	T_137782	Fagus sylvatica
1365	T_137839	Quercus ilex
1366	T_137865	Fagus sylvatica
1367	T_137880	Fagus sylvatica
1368	T_137938	Fagus sylvatica
1369	T_137957	Fagus sylvatica
1370	T_138077	Fagus sylvatica
1371	T_138089	Fagus sylvatica
1372	T_138096	Fagus sylvatica
1373	T_138141	Quercus ilex
1374	T_138147	Fagus sylvatica
1375	T_138154	Fagus sylvatica
1376	T_138158	Fagus sylvatica
1377	T_138165	Fagus sylvatica
1378	T_138216	Fagus sylvatica
1379	T_138218	Fagus sylvatica
1380	T_138264	Fagus sylvatica
1381	T_138278	Fagus sylvatica
1382	T_138290	Fagus sylvatica
1383	T_138315	Fagus sylvatica
1384	T_138336	Fagus sylvatica
1385	T_138363	Fagus sylvatica
1386	T_138369	Fagus sylvatica
1387	T_138427	Fagus sylvatica
1388	T_138440	Quercus ilex
1389	T_138451	Fagus sylvatica
1390	T_138453	Fagus sylvatica
1391	T_138454	Fagus sylvatica
1392	T_138470	Fagus sylvatica
1393	T_138537	Fagus sylvatica
1394	T_138550	Quercus ilex
1395	T_138556	Fagus sylvatica
1396	T_138609	Quercus ilex
1397	T_138646	Fagus sylvatica
1398	T_138685	Fagus sylvatica
1399	T_138693	Quercus ilex
1400	T_138707	Fagus sylvatica
1401	T_138729	Fagus sylvatica
1402	T_138740	Quercus ilex
1403	T_138741	Quercus ilex
1404	T_138775	Fagus sylvatica
1405	T_138834	Fagus sylvatica
1406	T_154573	Quercus ilex
1407	T_157003	Quercus ilex
1408	T_157489	Quercus ilex
1409	T_157517	Quercus ilex
1410	T_158982	Quercus ilex
1411	T_159585	Quercus ilex
1412	T_159591	Quercus ilex
1413	T_163287	Quercus ilex
1414	T_164275	Quercus ilex
1415	T_164363	Quercus ilex
1416	T_164596	Quercus ilex
1417	T_164597	Quercus ilex
1418	T_164599	Quercus ilex
1419	T_164614	Quercus ilex
1420	T_164651	Quercus ilex
1421	T_164652	Quercus ilex
1422	T_164658	Quercus ilex
1423	T_167648	Quercus ilex
1424	T_168142	Quercus ilex
1425	T_168181	Quercus ilex
1426	T_168185	Quercus ilex
1427	T_168189	Quercus ilex
1428	T_168199	Quercus ilex
1429	T_170882	Fagus sylvatica
1430	T_171164	Quercus ilex
1431	T_171810	Quercus ilex
1432	T_171813	Quercus ilex
1433	T_171833	Quercus ilex
1434	T_171857	Quercus ilex
1435	T_171858	Quercus ilex
1436	T_171861	Quercus ilex
1437	T_171912	Quercus ilex
1438	T_171919	Quercus ilex
1439	T_173481	Quercus ilex
1440	T_173653	Fagus sylvatica
1441	T_173805	Quercus ilex
1442	T_173814	Quercus ilex
1443	T_174372	Quercus ilex
1444	T_174373	Quercus ilex
1445	T_174377	Quercus ilex
1446	T_174379	Quercus ilex
1447	T_174431	Quercus ilex
1448	T_174433	Quercus ilex
1449	T_174476	Quercus ilex
1450	T_174481	Quercus ilex
1451	T_174483	Quercus ilex
1452	T_174485	Quercus ilex
1453	T_176660	Quercus ilex
1454	T_176838	Quercus ilex
1455	T_177169	Quercus ilex
1456	T_177170	Quercus ilex
1457	T_177423	Quercus ilex
1458	T_177458	Quercus ilex
1459	T_177479	Quercus ilex
1460	T_177520	Quercus ilex
1461	T_177524	Quercus ilex
1462	T_177532	Quercus ilex
1463	T_179226	Quercus ilex
1464	T_179413	Quercus ilex
1465	T_179420	Quercus ilex
1466	T_179612	Quercus ilex
1467	T_179613	Quercus ilex
1468	T_179615	Quercus ilex
1469	T_179699	Quercus ilex
1470	T_179706	Quercus ilex
1471	T_179756	Quercus ilex
1472	T_179958	Quercus ilex
1473	T_179975	Quercus ilex
1474	T_179976	Quercus ilex
1475	T_180003	Quercus ilex
1476	T_180039	Quercus ilex
1477	T_180045	Quercus ilex
1478	T_180050	Quercus ilex
1479	T_180056	Quercus ilex
1480	T_180058	Quercus ilex
1481	T_180112	Quercus ilex
1482	T_180121	Quercus ilex
1483	T_180123	Quercus ilex
1484	T_180130	Quercus ilex
1485	T_180141	Quercus ilex
1486	T_180169	Quercus ilex
1487	T_181771	Quercus ilex
1488	T_181777	Quercus ilex
1489	T_181914	Quercus ilex
1490	T_182149	Quercus ilex
1491	T_182444	Quercus ilex
1492	T_182465	Quercus ilex
1493	T_182479	Quercus ilex
1494	T_182495	Quercus ilex
1495	T_182548	Quercus ilex
1496	T_182551	Quercus ilex
1497	T_182559	Quercus ilex
1498	T_182563	Quercus ilex
1499	T_182572	Quercus ilex
1500	T_183880	Quercus ilex
1501	T_183884	Fagus sylvatica
1502	T_184250	Quercus ilex
1503	T_184496	Quercus ilex
1504	T_184497	Quercus ilex
1505	T_184523	Quercus ilex
1506	T_184541	Quercus ilex
1507	T_184544	Quercus ilex
1508	T_184589	Quercus ilex
1509	T_184596	Quercus ilex
1510	T_184597	Quercus ilex
1511	T_184598	Quercus ilex
1512	T_184600	Quercus ilex
1513	T_184601	Quercus ilex
1514	T_184639	Quercus ilex
1515	T_185756	Quercus ilex
1516	T_185762	Quercus ilex
1517	T_185766	Quercus ilex
1518	T_185866	Quercus ilex
1519	T_186007	Quercus ilex
1520	T_186171	Quercus ilex
1521	T_186180	Quercus ilex
1522	T_186201	Quercus ilex
1523	T_186202	Quercus ilex
1524	T_186203	Quercus ilex
1525	T_186247	Quercus ilex
1526	T_186254	Quercus ilex
1527	T_186262	Quercus ilex
1528	T_187226	Quercus ilex
1529	T_187227	Quercus ilex
1530	T_187298	Quercus ilex
1531	T_187335	Fagus sylvatica
1532	T_187340	Fagus sylvatica
1533	T_187481	Quercus ilex
1534	T_187663	Quercus ilex
1535	T_187678	Quercus ilex
1536	T_187681	Quercus ilex
1537	T_187738	Quercus ilex
1538	T_187742	Quercus ilex
1539	T_188566	Quercus ilex
1540	T_188639	Quercus ilex
1541	T_188642	Quercus ilex
1542	T_188692	Quercus ilex
1543	T_188843	Quercus ilex
1544	T_189004	Quercus ilex
1545	T_189006	Quercus ilex
1546	T_189039	Quercus ilex
1547	T_189052	Quercus ilex
1548	T_189060	Quercus ilex
1549	T_189538	Quercus ilex
1550	T_189558	Fagus sylvatica
1551	T_189591	Quercus ilex
1552	T_189674	Quercus ilex
1553	T_189683	Quercus ilex
1554	T_189879	Fagus sylvatica
1555	T_190015	Quercus ilex
1556	T_190032	Quercus ilex
1557	T_190037	Quercus ilex
1558	T_190089	Quercus ilex
1559	T_190092	Quercus ilex
1560	T_190130	Quercus ilex
1561	T_190137	Quercus ilex
1562	T_190138	Quercus ilex
1563	T_190140	Quercus ilex
1564	T_190141	Quercus ilex
1565	T_190951	Quercus ilex
1566	T_191205	Quercus ilex
1567	T_191347	Quercus ilex
1568	T_191377	Quercus ilex
1569	T_191381	Quercus ilex
1570	T_191391	Quercus ilex
1571	T_191411	Quercus ilex
1572	T_191417	Quercus ilex
1573	T_191422	Quercus ilex
1574	T_191424	Quercus ilex
1575	T_191776	Fagus sylvatica
1576	T_191906	Quercus ilex
1577	T_191948	Quercus ilex
