(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Endgültig																
Stand:	14.10.2021	15:11															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Land	2	Hamburg	BUND	99	System-Gruppe	Gültige	-1	2	1005544	99,456008	978118	99,308781	2,803956	0,147227	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	CDU	1	1	179572	17,897708	277677	28,460077	-35,330618	-10,562369	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	CDU	1	2	155220	15,43642	266312	27,226981	-41,714981	-11,79056	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	SPD	2	1	334831	33,372171	311889	31,966583	7,355822	1,405588	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	SPD	2	2	298342	29,669711	229862	23,500437	29,791788	6,169275	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	GRÜNE	3	1	237328	23,654174	114485	11,733964	107,30052	11,92021	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	GRÜNE	3	2	250532	24,915071	136371	13,942183	83,713546	10,972888	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DIE LINKE	4	1	72507	7,226679	105242	10,786617	-31,104502	-3,559938	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DIE LINKE	4	2	67578	6,720541	119076	12,173991	-43,24801	-5,45345	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	FDP	5	1	84603	8,432271	69178	7,090293	22,297551	1,341978	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	FDP	5	2	114602	11,397015	105610	10,797266	8,514345	0,599749	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	AfD	6	1	49828	4,966292	71527	7,33105	-30,336796	-2,364758	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	AfD	6	2	50537	5,025837	76511	7,822267	-33,94806	-2,79643	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Die PARTEI	7	1	6585	0,656318	11426	1,17109	-42,368283	-0,514772	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Die PARTEI	7	2	10147	1,009106	15388	1,573225	-34,059007	-0,56412	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Tierschutzpartei	8	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Tierschutzpartei	8	2	12325	1,225705	8813	0,901016	39,850221	0,324689	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	FREIE WÄHLER	9	1	6743	0,672066	5426	0,55613	24,272024	0,115937	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	FREIE WÄHLER	9	2	5601	0,557012	3458	0,353536	61,972238	0,203476	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	ÖDP	10	1	3666	0,365385	3369	0,3453	8,815672	0,020085	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	ÖDP	10	2	2016	0,200488	2778	0,284015	-27,429806	-0,083526	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	V-Partei³	11	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	V-Partei³	11	2	1219	0,121228	2169	0,221752	-43,798986	-0,100524	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	NPD	12	1	643	0,064087	1245	0,127604	-48,353414	-0,063517	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	NPD	12	2	648	0,064443	1799	0,183925	-63,979989	-0,119482	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	MLPD	13	1	962	0,095881	1123	0,1151	-14,336598	-0,019219	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	MLPD	13	2	348	0,034608	688	0,070339	-49,418605	-0,035731	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DKP	14	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DKP	14	2	532	0,052907	511	0,052243	4,109589	0,000663	
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	dieBasis	15	1	17259	1,720182					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	dieBasis	15	2	13961	1,388403					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	BÜNDNIS21	16	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	BÜNDNIS21	16	2	386	0,038387					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	du.	17	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	du.	17	2	1341	0,133361					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	LKR	18	1	179	0,017841					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	LKR	18	2	248	0,024663					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Die Humanisten	19	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Die Humanisten	19	2	1203	0,119637					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	PIRATEN	20	1	3419	0,340767					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	PIRATEN	20	2	4377	0,435287					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Team Todenhöfer	21	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Team Todenhöfer	21	2	8952	0,890264					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Volt	22	1	4476	0,446117					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	Volt	22	2	5429	0,539907					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Einzelbewerber/Wählergruppe	Einzelbewerber/Wählergruppe	23	1	723	0,07206					
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DiB	24	1							
BT	26.09.2021	Land	2	Hamburg	BUND	99	Partei	DiB	24	2			4199	0,429294		-0,429294	
BT	26.09.2021	Land	2	Hamburg	BUND	99	System-Gruppe	Übrige	1000	1			3085	0,316192		-0,316192	
BT	26.09.2021	Land	2	Hamburg	BUND	99	System-Gruppe	Übrige	1000	2			4573	0,467531		-0,467531	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Wahlberechtigte	-4		6105381		6124582		-0,313507		
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Wählende	-3		4563142	74,739676	4681871	76,443927	-2,535931	-1,704251	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Ungültige	-2	1	44570	0,976739	46554	0,994346	-4,261718	-0,017607	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Ungültige	-2	2	39921	0,874858	34895	0,745322	14,40321	0,129536	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Gültige	-1	1	4518572	99,023261	4635317	99,005654	-2,518598	0,017607	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Gültige	-1	2	4523221	99,125142	4646976	99,254678	-2,66313	-0,129536	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	CDU	1	1	1323070	29,280711	1777588	38,34879	-25,569367	-9,06808	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	CDU	1	2	1093579	24,176997	1623481	34,93629	-32,639865	-10,759293	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	SPD	2	1	1603785	35,493182	1557197	33,594186	2,991786	1,898997	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	SPD	2	2	1498500	33,129047	1275172	27,440899	17,513559	5,688148	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	FDP	3	1	347802	7,697166	264801	5,712684	31,34467	1,984483	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	FDP	3	2	474638	10,493363	431405	9,283564	10,021442	1,209799	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	AfD	4	1	292032	6,462927	369663	7,974924	-21,000479	-1,511997	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	AfD	4	2	336434	7,43793	422362	9,088965	-20,344633	-1,651035	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	GRÜNE	5	1	646848	14,315319	334541	7,217219	93,353879	7,0981	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	GRÜNE	5	2	726613	16,064061	404825	8,711579	79,488174	7,352482	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DIE LINKE	6	1	142785	3,159959	273064	5,890946	-47,710061	-2,730987	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DIE LINKE	6	2	148657	3,28653	322979	6,950305	-53,973169	-3,663775	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Die PARTEI	7	1	16581	0,366952	12726	0,274544	30,292315	0,092408	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Die PARTEI	7	2	40158	0,887819	41228	0,887201	-2,595324	0,000618	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Tierschutzpartei	8	1	25460	0,563452					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Tierschutzpartei	8	2	57931	1,280747	40487	0,871255	43,085435	0,409492	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	FREIE WÄHLER	9	1	47466	1,050465	23538	0,507797	101,656895	0,542668	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	FREIE WÄHLER	9	2	37214	0,822732	19178	0,412698	94,04526	0,410034	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	PIRATEN	10	1	9837	0,217702	13214	0,285072	-25,556228	-0,067371	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	PIRATEN	10	2	16955	0,374844	17683	0,380527	-4,116948	-0,005684	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	NPD	11	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	NPD	11	2	4379	0,096812	12034	0,258964	-63,611434	-0,162153	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	V-Partei³	12	1	630	0,013942					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	V-Partei³	12	2	3283	0,072581	6076	0,130752	-45,967742	-0,058171	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	ÖDP	13	1	1711	0,037866	809	0,017453	111,495674	0,020413	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	ÖDP	13	2	3484	0,077025	4771	0,102669	-26,975477	-0,025644	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	MLPD	14	1	750	0,016598	1522	0,032835	-50,722733	-0,016237	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	MLPD	14	2	808	0,017863	1616	0,034775	-50	-0,016912	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DKP	15	1	523	0,011574	1331	0,028714	-60,706236	-0,01714	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DKP	15	2	1020	0,02255	1100	0,023671	-7,272727	-0,001121	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	dieBasis	16	1	52585	1,163753					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	dieBasis	16	2	46369	1,025132					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	du.	17	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	du.	17	2	2625	0,058034					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	LKR	18	1	1807	0,039991					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	LKR	18	2	1306	0,028873					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Die Humanisten	19	1	287	0,006352					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Die Humanisten	19	2	3806	0,084144					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Team Todenhöfer	20	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Team Todenhöfer	20	2	13565	0,299897					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Volt	21	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Volt	21	2	11897	0,263021					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Einzelbewerber/Wählergruppe	Einzelbewerber/Wählergruppe	22	1	4613	0,10209					
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Bündnis C	23	1			953	0,02056		-0,02056	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	Bündnis C	23	2							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DiB	24	1							
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	Partei	DiB	24	2			6349	0,136626		-0,136626	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Übrige	1000	1			4370	0,094276		-0,094276	
BT	26.09.2021	Land	3	Niedersachsen	BUND	99	System-Gruppe	Übrige	1000	2			16230	0,349259		-0,349259	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Wahlberechtigte	-4		459749		474151		-3,037429		
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Wählende	-3		330431	71,872043	335919	70,846418	-1,633727	1,025625	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Ungültige	-2	1	3374	1,021091	4876	1,45154	-30,803938	-0,43045	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Ungültige	-2	2	2391	0,7236	3596	1,070496	-33,509455	-0,346896	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Gültige	-1	1	327057	98,978909	331043	98,54846	-1,204073	0,43045	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Gültige	-1	2	328040	99,2764	332323	98,929504	-1,288806	0,346896	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	SPD	1	1	108432	33,153854	105119	31,753881	3,151666	1,399973	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	SPD	1	2	103224	31,466894	88944	26,764323	16,055046	4,702572	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	CDU	2	1	67992	20,789037	81275	24,551191	-16,343279	-3,762154	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	CDU	2	2	56499	17,223204	83409	25,098774	-32,262705	-7,87557	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	DIE LINKE	3	1	25923	7,926141	39405	11,903287	-34,213932	-3,977146	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	DIE LINKE	3	2	25352	7,728326	44629	13,429405	-43,193887	-5,701079	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	GRÜNE	4	1	60490	18,495247	33386	10,085095	81,18373	8,410152	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	GRÜNE	4	2	68427	20,859346	36733	11,053403	86,28209	9,805944	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	AfD	5	1	21565	6,593652	30935	9,344707	-30,289316	-2,751056	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	AfD	5	2	22575	6,881783	33244	10,003521	-32,093009	-3,121738	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	FDP	6	1	22398	6,848348	30457	9,200315	-26,460255	-2,351968	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	FDP	6	2	30481	9,291855	31056	9,345125	-1,851494	-0,05327	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Die PARTEI	7	1	5464	1,670657	7753	2,341992	-29,524055	-0,671335	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Die PARTEI	7	2	3909	1,191623	5511	1,658326	-29,069134	-0,466703	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	FREIE WÄHLER	8	1	3652	1,116625	939	0,283649	288,924388	0,832976	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	FREIE WÄHLER	8	2	2911	0,887392	1194	0,359289	143,802345	0,528103	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	V-Partei³	9	1	609	0,186206					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	V-Partei³	9	2	515	0,156993	1019	0,306629	-49,460255	-0,149636	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	MENSCHLICHE WELT	10	1			787	0,237733		-0,237733	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	MENSCHLICHE WELT	10	2	386	0,117669	905	0,272325	-57,348066	-0,154657	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	NPD	11	1			487	0,147111		-0,147111	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	NPD	11	2	291	0,088709	863	0,259687	-66,280417	-0,170978	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	MLPD	12	1	266	0,081331	500	0,151038	-46,8	-0,069706	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	MLPD	12	2	160	0,048775	273	0,082149	-41,391941	-0,033374	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	dieBasis	13	1	4007	1,225169					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	dieBasis	13	2	3461	1,055054					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	ÖDP	14	1	713	0,218005					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	ÖDP	14	2	407	0,12407					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Die Humanisten	15	1	1016	0,310649					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Die Humanisten	15	2	589	0,179551					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Tierschutzpartei	16	1	2440	0,746047					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Tierschutzpartei	16	2	4517	1,376966					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Team Todenhöfer	17	1							
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Team Todenhöfer	17	2	3014	0,91879					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Volt	18	1	1182	0,361405					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	Volt	18	2	1322	403					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	PIRATEN	19	1	908	0,277627					
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	PIRATEN	19	2			1958	0,589186		-0,589186	
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	DKP	20	1							
BT	26.09.2021	Land	4	Bremen	BUND	99	Partei	DKP	20	2			174	0,052359		-0,052359	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Land	4	Bremen	BUND	99	System-Gruppe	Übrige	1000	2			2411	0,725499		-0,725499	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Wahlberechtigte	-4		2048844		2051559		-0,132338		
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Wählende	-3		1549464	75,626256	1512145	73,707117	2,467951	1,919138	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Ungültige	-2	1	21706	1,400872	23743	1,570154	-8,579371	-0,169282	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Ungültige	-2	2	19821	1,279217	21314	1,409521	-7,004786	-0,130304	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Gültige	-1	1	1527758	98,599128	1488402	98,429846	2,644178	0,169282	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Gültige	-1	2	1529643	98,720783	1490831	98,590479	2,60338	0,130304	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	CDU	1	1	283668	18,5676	432157	29,034965	-34,359966	-10,467365	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	CDU	1	2	233891	15,290561	397839	26,685721	-41,209635	-11,39516	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	AfD	2	1	279978	18,32607	289204	19,430503	-3,190136	-1,104433	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	AfD	2	2	277412	18,135735	301103	20,196991	-7,868072	-2,061256	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	SPD	3	1	437753	28,653295	304896	20,484788	43,57453	8,168506	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	SPD	3	2	450573	29,456089	261822	17,562152	72,091345	11,893937	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	DIE LINKE	4	1	142628	9,335772	256497	17,233046	-44,393892	-7,897274	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	DIE LINKE	4	2	129762	8,483156	255721	17,152917	-49,256416	-8,669761	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FDP	5	1	121094	7,926255	75734	5,088276	59,893839	2,837979	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FDP	5	2	142426	9,311061	105485	7,075584	35,020145	2,235477	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	GRÜNE	6	1	120005	7,854974	67253	4,51847	78,438137	3,336504	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	GRÜNE	6	2	137472	8,987195	74971	5,028806	83,366902	3,958389	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Tierschutzpartei	7	1	6735	0,440842					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Tierschutzpartei	7	2	39823	2,603418	26243	1,760293	51,747133	0,843125	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Die PARTEI	8	1	27429	1,795376	17385	1,168031	57,773943	0,627345	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Die PARTEI	8	2	19199	1,255129	19471	1,30605	-1,396949	-0,050921	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FREIE WÄHLER	9	1	47029	3,078302	28547	1,917963	64,742355	1,160339	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FREIE WÄHLER	9	2	40509	2,648265	17762	1,191416	128,065533	1,456849	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	NPD	10	1			1369	0,091978		-0,091978	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	NPD	10	2	4868	0,318244	12993	0,871527	-62,533672	-0,553283	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	DKP	11	1	1785	0,116838	4668	0,313625	-61,760925	-0,196787	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	DKP	11	2	1978	0,129311	2514	0,168631	-21,320605	-0,03932	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	ÖDP	12	1	4499	0,294484					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	ÖDP	12	2	2835	0,185337	2496	0,167423	13,581731	0,017914	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	MLPD	13	1	304	0,019898	772	0,051868	-60,621762	-0,031969	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	MLPD	13	2	842	0,055046	1277	0,085657	-34,064213	-0,030611	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	dieBasis	14	1	26766	1,751979					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	dieBasis	14	2	23062	1,507672					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Die Humanisten	15	1	458	0,029979					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Die Humanisten	15	2	1892	0,123689					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	PIRATEN	16	1	5848	0,382783	4925	0,330892	18,741117	0,051891	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	PIRATEN	16	2	6340	0,414476					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Team Todenhöfer	17	1							
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Team Todenhöfer	17	2	3353	0,219201					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	UNABHÄNGIGE	18	1	7339	0,480377					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	UNABHÄNGIGE	18	2	9113	0,59576					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Volt	19	1	1004	0,065717					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	Volt	19	2	4293	0,280654					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FAMILIE	20	1	1817	0,118932					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Partei	FAMILIE	20	2							
BT	26.09.2021	Land	12	Brandenburg	BUND	99	Einzelbewerber/Wählergruppe	Einzelbewerber/Wählergruppe	21	1	11619	0,760526					
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Übrige	1000	1			4995	0,335595		-0,335595	
BT	26.09.2021	Land	12	Brandenburg	BUND	99	System-Gruppe	Übrige	1000	2			11134	0,746832		-0,746832	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Wahlberechtigte	-4		1789775		1854891		-3,510503		
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Wählende	-3		1214761	67,872274	1263474	68,115808	-3,855481	-0,243534	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Ungültige	-2	1	14583	1,200483	22949	1,816341	-36,454747	-0,615858	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Ungültige	-2	2	12821	1,055434	18494	1,463742	-30,674813	-0,408308	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Gültige	-1	1	1200178	98,799517	1240525	98,183659	-3,252413	0,615858	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	System-Gruppe	Gültige	-1	2	1201940	98,944566	1244980	98,536258	-3,457084	0,408308	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	CDU	1	1	299363	24,943217	401454	32,361621	-25,430311	-7,418404	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	CDU	1	2	252286	20,9899	377411	30,314624	-33,153512	-9,324724	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	AfD	2	1	242065	20,169092	210127	16,938554	15,199379	3,230537	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	AfD	2	2	235492	19,592659	244401	19,630918	-3,645239	-0,038259	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	DIE LINKE	3	1	127576	10,629757	238047	19,189214	-46,407222	-8,559458	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	DIE LINKE	3	2	115330	9,595321	220858	17,739883	-47,780927	-8,144562	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	SPD	4	1	293197	24,42946	213058	17,174825	37,613701	7,254634	
BT	26.09.2021	Land	15	Sachsen-Anhalt	BUND	99	Partei	SPD	4	2	305085	25,382715	188980	15,17936	61,437718	10,203354	
